NodeID,weight_out,weight_in,POINT_X,POINT_Y
1,11.177294075713677,10.444352008526739,116.4122843,40.18554307
2,12.397732459074744,12.046402076619023,116.4122843,40.18554307
3,14.299586594833047,11.949040478591764,116.4122843,40.18554307
4,9.326787018232045,7.573907213082921,116.4122843,40.18554307
5,7.68233374056789,9.285457992475106,116.4122843,40.18554307
6,14.168579439631829,13.443195777894045,116.4122843,40.18554307
7,9.430262241329892,9.088703753597525,116.4122843,40.18554307
8,10.492316047129508,8.938927251794496,116.4122843,40.18554307
9,12.037356953279502,13.513764742370352,116.4122843,40.18554307
10,4.725107026729116,6.38479987486408,116.4122843,40.18554307
11,10.640147177637141,9.40251633726339,116.4122843,40.18554307
12,10.678502151835138,6.611340436055182,116.4122843,40.18554307
13,10.522194910288224,8.248158609352828,116.4122843,40.18554307
14,12.497220208696598,9.974327919452602,116.4122843,40.18554307
15,7.187248441297945,9.680425967453248,116.4122843,40.18554307
16,7.742807290461063,5.564746808786992,116.4122843,40.18554307
17,11.784022649352414,11.165282325860197,116.4122843,40.18554307
18,10.048567543548275,10.657540130628025,116.4122843,40.18554307
19,4.970917251406675,5.6799730169045075,116.4122843,40.18554307
20,8.247633880215309,6.662855147316272,116.4122843,40.18554307
21,6.939786528518737,8.81453638408493,116.4122843,40.18554307
22,5.224762350152059,7.016652345117499,116.4122843,40.18554307
23,8.56900494274668,7.870604333638662,116.4122843,40.18554307
24,6.208015481569022,3.9434856342328457,116.4122843,40.18554307
25,6.12065833288328,5.2359930212355925,116.4122843,40.18554307
26,2.965897266769231,3.565778851942057,116.4122843,40.18554307
27,2.2149567049617254,3.5836309321892306,116.4122843,40.18554307
28,4.243409543205673,4.042087523076139,116.4122843,40.18554307
29,3.8185402160948407,4.597101764822247,116.4122843,40.18554307
30,4.066569526870663,3.378994973326908,116.4122843,40.18554307
31,0.846756067080203,0.7210439651234414,116.4122843,40.18554307
32,1.5832683208396887,1.3078186741661275,116.4122843,40.18554307
33,2.916023197293383,2.8625961323582443,116.4122843,40.18554307
34,1.6463139678764829,0.2903327884224794,116.4122843,40.18554307
35,1.5376838856952482,0.3969397539097791,116.4122843,40.18554307
36,4.603788383090838,3.210873571265047,116.4122843,40.18554307
37,9.566664370717604,8.641900465905168,116.4122843,40.18554307
38,7.947074287318266,8.653900339719476,116.4122843,40.18554307
39,7.937607653583767,6.200137173651792,116.4122843,40.18554307
40,6.510690747778371,7.196505450472561,116.4122843,40.18554307
41,6.290475846900714,6.609235967450805,116.4122843,40.18554307
42,5.374326407320917,7.716462833267193,116.4122843,40.18554307
43,7.578810686586852,8.065612460383209,116.4122843,40.18554307
44,6.4135878026354085,7.16657051287056,116.4122843,40.18554307
45,6.128140856491777,6.380151962373355,116.4122843,40.18554307
46,6.830277805159373,5.9969712089372225,116.4122843,40.18554307
47,7.746828811283818,7.742520972512604,116.4122843,40.18554307
48,6.594248238430956,6.702923810362037,116.4122843,40.18554307
49,6.785464778312369,6.841516333040217,116.4122843,40.18554307
50,7.12730273210823,8.009641111042818,116.4122843,40.18554307
51,6.800720766536821,6.275475504457038,116.4122843,40.18554307
52,5.15574537714022,6.5112831352878136,116.4122843,40.18554307
53,5.1446968665481645,4.093954509527143,116.4122843,40.18554307
54,3.8381057344820095,4.099757567774054,116.4122843,40.18554307
55,4.275663714506225,5.06790750901122,116.4122843,40.18554307
56,2.8350856212720195,1.8037234791269325,116.4122843,40.18554307
57,3.7682871917668996,2.8410995188634347,116.4122843,40.18554307
58,3.068747341598612,2.429282503264177,116.4122843,40.18554307
59,2.0820779040570145,2.121433824379769,116.4122843,40.18554307
60,5.506887251640781,4.1447575792244375,116.4122843,40.18554307
61,3.0708120158314265,2.5895289061635274,116.4122843,40.18554307
62,2.385135856355994,1.3616911350230139,116.4122843,40.18554307
63,1.4312201337527544,1.8173548901339878,116.4122843,40.18554307
64,1.5712194667486128,1.557282542408177,116.4122843,40.18554307
65,3.8225326769839794,2.2792524459897887,116.4122843,40.18554307
66,1.7691236752935198,2.3053750619473576,116.4122843,40.18554307
67,1.90374166101315,1.7613086603439527,116.4122843,40.18554307
68,1.8225062798722735,2.2246145409888234,116.4122843,40.18554307
69,1.5042732033468211,2.835461713282346,116.4122843,40.18554307
70,1.6050704567174752,1.5144390334975237,116.4122843,40.18554307
71,2.1509957786185896,2.25412220795634,116.4122843,40.18554307
72,0.3023415463106997,0.2934168591054433,116.4122843,40.18554307
73,12.904258408113844,12.384238667706464,116.4122843,40.18554307
74,19.223089657118493,19.1510291905118,116.4122843,40.18554307
75,15.204422966760431,13.925544050912507,116.4122843,40.18554307
76,16.86395458551703,16.237571255726355,116.4122843,40.18554307
77,14.646129500271382,13.556927477885434,116.4122843,40.18554307
78,15.1094258000558,14.840572671037037,116.4122843,40.18554307
79,11.090052423662689,8.807062755435586,116.4122843,40.18554307
80,10.374383580619815,14.02524449300531,116.4122843,40.18554307
81,13.222601375257335,12.656548229943438,116.4122843,40.18554307
82,10.398922113190073,8.894768228927953,116.4122843,40.18554307
83,13.734661740815653,15.606081993908665,116.4122843,40.18554307
84,13.190770510169683,13.603125812401004,116.4122843,40.18554307
85,12.260312030807155,9.883790064007627,116.4122843,40.18554307
86,13.334030877991742,11.610733035401722,116.4122843,40.18554307
87,16.40409240686254,16.33478721762004,116.4122843,40.18554307
88,10.575175274600118,10.541556465533061,116.4122843,40.18554307
89,8.88936873834733,7.211787293894418,116.4122843,40.18554307
90,10.882244189486535,10.406119037770393,116.4122843,40.18554307
91,11.17858025786852,12.833231308190546,116.4122843,40.18554307
92,10.280783351070342,11.251247425930423,116.4122843,40.18554307
93,9.363736140689163,9.007394259438918,116.4122843,40.18554307
94,8.186064858492593,10.16304196242593,116.4122843,40.18554307
95,6.169925605335771,7.539059961317734,116.4122843,40.18554307
96,8.20062452268675,7.89514867970667,116.4122843,40.18554307
97,7.895269461176334,8.74338849335275,116.4122843,40.18554307
98,19.21983596303225,16.917196516869485,116.4122843,40.18554307
99,12.686610160480079,14.660644351890461,116.4122843,40.18554307
100,12.912844490273148,13.419538788692979,116.4122843,40.18554307
101,10.950887047604237,10.020001154411093,116.4122843,40.18554307
102,11.697193603828005,11.783487068227565,116.4122843,40.18554307
103,7.546299829734938,8.118414861130194,116.4122843,40.18554307
104,7.973295495979157,9.321765130914994,116.4122843,40.18554307
105,8.437866840966024,11.176556917778354,116.4122843,40.18554307
106,10.330619886876176,17.906725999804777,116.4122843,40.18554307
107,11.218852855191896,12.313671628513957,116.4122843,40.18554307
108,12.161909456970342,7.935124698205558,116.4122843,40.18554307
109,12.165517378681066,9.32853554819287,116.4122843,40.18554307
110,6.228740707387666,8.386107806716213,116.4122843,40.18554307
111,11.906412293277535,11.88409748514501,116.4122843,40.18554307
112,7.375221374293096,7.117137784637036,116.4122843,40.18554307
113,8.994342403358715,11.932869938275976,116.4122843,40.18554307
114,8.515594325151135,8.817410970890776,116.4122843,40.18554307
115,8.409584702166562,9.605727502561525,116.4122843,40.18554307
116,5.077241524872705,6.087294685068597,116.4122843,40.18554307
